2024-02-08 16:30:17,102: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-08 16:30:18,942: root: INFO: Current backtesting datetime 2023-12-22 08:30:00-05:00
2024-02-08 16:30:18,945: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-08 16:30:18,946: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-02-08 16:30:18,946: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-08 16:30:18,951: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 16:30:18[0m
2024-02-08 16:30:18,954: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:18,978: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,361: root: INFO: [32mNew market order of | 106.0 SPY sell | at price $379.08798828125003 of class bracket with status unprocessed was submitted.[0m
2024-02-08 16:30:24,371: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 16:30:24[0m
2024-02-08 16:30:24,372: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 16:30:24,372: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,372: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,374: root: INFO: market order of | 106.0 SPY sell | at price $379.08798828125003 of class bracket with status new was sent to broker backtesting
2024-02-08 16:30:24,374: root: INFO: market order of | 106.0 SPY sell | at price $379.08798828125003 of class bracket with status new was sent to broker backtesting
2024-02-08 16:30:24,374: root: INFO: [32mFilled Transaction: sell 106.0 of SPY at 473.85998535 USD per share[0m
2024-02-08 16:30:24,374: root: INFO: market order of | 106.0 SPY sell | at price $379.08798828125003 of class bracket with status new was filled
2024-02-08 16:30:24,389: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 16:30:24,392: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-02-08 16:30:24,392: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-02-08 16:30:24,396: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-08 16:30:24,396: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 16:30:24,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,398: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,399: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 16:30:24,399: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,400: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,402: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 16:30:24,402: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,404: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,404: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 16:30:24,404: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,406: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,408: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-08 16:30:24,410: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 16:30:24,410: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,411: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:30:24,412: root: INFO: Getting historical prices for SPY, 1 bars, 
