2024-02-08 16:39:54,530: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-08 16:39:56,300: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2024-02-08 16:39:56,302: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-08 16:39:56,310: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2024-02-08 16:39:56,311: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-08 16:39:56,315: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 16:39:56[0m
2024-02-08 16:39:56,315: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:39:56,330: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:40:00,871: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 16:40:00[0m
2024-02-08 16:40:00,874: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 16:40:00,876: root: INFO: Current backtesting datetime 2022-01-03 16:00:00-05:00
2024-02-08 16:40:00,876: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2024-02-08 16:40:00,877: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 16:40:00[0m
2024-02-08 16:40:00,878: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:40:00,879: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:40:02,614: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 16:40:02[0m
2024-02-08 16:40:02,618: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 16:40:02,621: root: INFO: Current backtesting datetime 2022-01-04 16:00:00-05:00
2024-02-08 16:40:02,622: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2024-02-08 16:40:02,624: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 16:40:02[0m
2024-02-08 16:40:02,624: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:40:02,626: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:40:03,905: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 16:40:03[0m
2024-02-08 16:40:03,907: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 16:40:03,908: root: INFO: Current backtesting datetime 2022-01-05 16:00:00-05:00
2024-02-08 16:40:03,909: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2024-02-08 16:40:03,909: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 16:40:03[0m
2024-02-08 16:40:03,909: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:40:03,911: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:40:05,056: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 16:40:05[0m
2024-02-08 16:40:05,057: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 16:40:05,058: root: INFO: Current backtesting datetime 2022-01-06 16:00:00-05:00
2024-02-08 16:40:05,059: root: INFO: Current backtesting datetime 2022-01-07 09:30:00-05:00
2024-02-08 16:40:05,059: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 16:40:05[0m
2024-02-08 16:40:05,059: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:40:05,061: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:40:06,454: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 16:40:06[0m
2024-02-08 16:40:06,456: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 16:40:06,457: root: INFO: Current backtesting datetime 2022-01-07 16:00:00-05:00
2024-02-08 16:40:06,457: root: INFO: Current backtesting datetime 2022-01-08 09:30:00-05:00
2024-02-08 16:40:06,459: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-08 16:40:06,463: root: INFO: Current backtesting datetime 2022-01-08 09:29:00-05:00
2024-02-08 16:40:06,465: root: INFO: Current backtesting datetime 2022-01-08 09:29:00-05:00
2024-02-08 16:40:06,466: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-08 16:40:06,467: root: INFO: Current backtesting datetime 2022-01-10 08:30:00-05:00
2024-02-08 16:40:06,468: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-08 16:40:06,471: root: INFO: Current backtesting datetime 2022-01-10 09:30:00-05:00
2024-02-08 16:40:06,471: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-08 16:40:06,473: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 16:40:06[0m
2024-02-08 16:40:06,473: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:40:06,475: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:40:07,740: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 16:40:07[0m
