2024-02-08 16:20:36,490: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-08 16:20:41,882: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-08 16:20:41,905: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-08 16:20:41,909: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-08 16:20:41,911: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-08 16:20:41,920: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 16:20:41[0m
2024-02-08 16:20:41,921: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:20:41,975: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:20:52,278: root: INFO: [32mNew market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-02-08 16:20:52,294: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 16:20:52[0m
2024-02-08 16:20:52,295: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 16:20:52,295: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:20:52,298: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:20:52,300: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-08 16:20:52,300: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-08 16:20:52,301: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 469.48999023 USD per share[0m
2024-02-08 16:20:52,301: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-08 16:20:52,319: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 16:20:52,326: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-08 16:20:52,327: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-08 16:20:52,336: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-08 16:20:52,336: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 16:20:52,336: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:20:52,338: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:20:52,339: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 16:20:52,339: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:20:52,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:20:52,349: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 16:20:52,349: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:20:52,351: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:20:52,351: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 16:20:52,352: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 16:20:52,354: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
