2024-02-08 13:56:49,718: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-08 13:56:51,744: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-08 13:56:51,745: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-08 13:56:51,752: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-08 13:56:51,752: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-08 13:56:51,754: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 13:56:51[0m
2024-02-08 13:56:51,755: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,773: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,774: root: INFO: [32mNew market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-02-08 13:56:51,776: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 13:56:51[0m
2024-02-08 13:56:51,776: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,777: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,777: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,778: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-08 13:56:51,778: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-08 13:56:51,778: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 469.48999023 USD per share[0m
2024-02-08 13:56:51,778: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-08 13:56:51,790: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 13:56:51,793: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-08 13:56:51,793: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-08 13:56:51,800: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-08 13:56:51,800: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,800: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,803: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,803: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,803: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,805: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,806: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,806: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,807: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,807: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,807: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,808: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,809: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-08 13:56:51,809: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,809: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,810: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,810: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,810: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,810: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,813: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-08 13:56:51,813: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-08 13:56:51,818: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,818: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,819: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,819: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,820: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,820: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,821: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-08 13:56:51,822: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,823: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,824: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-08 13:56:51,824: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,824: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,825: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,825: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,825: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,826: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,827: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-08 13:56:51,827: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-08 13:56:51,833: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 13:56:51[0m
2024-02-08 13:56:51,833: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,835: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,836: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 13:56:51[0m
2024-02-08 13:56:51,836: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,836: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,837: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,837: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,837: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,838: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,839: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 13:56:51,840: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-08 13:56:51,840: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-08 13:56:51,841: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 13:56:51[0m
2024-02-08 13:56:51,842: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,843: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,843: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 13:56:51[0m
2024-02-08 13:56:51,843: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,843: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,844: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,845: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,845: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,846: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,852: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 13:56:51,853: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-02-08 13:56:51,854: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-02-08 13:56:51,855: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 13:56:51[0m
2024-02-08 13:56:51,855: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,856: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,857: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 13:56:51[0m
2024-02-08 13:56:51,857: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,857: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,857: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,858: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,858: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,858: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,859: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 13:56:51,863: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-02-08 13:56:51,867: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-02-08 13:56:51,873: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 13:56:51[0m
2024-02-08 13:56:51,873: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,875: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,876: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 13:56:51[0m
2024-02-08 13:56:51,876: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,876: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,877: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,877: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,877: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,878: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,879: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 13:56:51,886: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-02-08 13:56:51,886: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-02-08 13:56:51,888: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 13:56:51[0m
2024-02-08 13:56:51,888: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,889: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,889: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 13:56:51[0m
2024-02-08 13:56:51,889: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,889: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,890: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,890: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-08 13:56:51,890: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:56:51,892: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
